Canada,
Lat,Lon
68.020827,-103.843064
68.025273,-103.791382
68.028318,-103.766955
68.058591,-103.549855
68.073873,-103.534855
68.101163,-103.552764
68.130818,-103.521391
68.142491,-103.499582
68.158736,-103.462091
68.166654,-103.421664
68.162763,-103.396946
68.153045,-103.375409
68.110818,-103.341946
68.0686,-103.3725
68.008327,-103.367627
67.966382,-103.254182
67.9622,-103.220836
67.961382,-103.206127
67.961927,-103.178327
67.955745,-103.134991
67.927418,-103.105973
67.914645,-103.005273
67.924009,-102.977364
67.920882,-102.948255
67.896382,-102.921109
67.831936,-102.829727
67.820827,-102.800282
67.803873,-102.678464
67.795254,-102.536118
67.791927,-102.504464
67.786927,-102.470836
67.780273,-102.446664
67.7625,-102.393064
67.744709,-102.339718
67.725263,-102.251109
67.736091,-102.22
67.767345,-102.146536
67.760273,-101.9261
67.723309,-101.764718
67.691654,-101.671946
67.679427,-101.5425
67.679427,-101.515009
67.7329,-101.440273
67.739845,-101.102355
67.7429,-101.006255
67.753327,-100.927491
67.758327,-100.898318
67.794709,-100.811391
67.834427,-100.720282
67.834154,-100.581682
67.847491,-100.395555
67.843045,-100.184155
67.839427,-100.162355
67.826936,-100.1414
67.814991,-100.083618
67.795818,-99.820009
67.790545,-99.613191
67.802063,-99.583482
67.799709,-99.500564
67.786373,-99.407636
67.770682,-99.390355
67.713609,-99.236118
67.706936,-99.210555
67.718318,-98.986936
67.741927,-98.813609
67.777482,-98.528882
67.785809,-98.385836
67.795882,-98.359791
67.864354,-98.449436
67.865536,-98.480836
67.864291,-98.506809
67.872209,-98.540282
67.918318,-98.660427
67.936645,-98.696946
67.951236,-98.721946
68.047763,-98.746946
68.070263,-98.732773
68.074709,-98.615555
68.061373,-98.545
67.956236,-98.329036
67.923309,-98.266955
67.901927,-98.233318
67.840954,-98.170136
67.788036,-98.122773
67.7661,-98.094455
67.727763,-97.956664
67.685527,-97.799436
67.639082,-97.652918
67.613727,-97.619573
67.603454,-97.598327
67.597627,-97.569027
67.596373,-97.5475
67.599154,-97.509736
67.6022,-97.485827
67.613309,-97.415009
67.619709,-97.387082
67.634427,-97.353055
67.643873,-97.334446
67.654436,-97.316664
67.6618,-97.289436
67.675536,-97.167218
67.674145,-97.1389
67.788591,-97.119782
67.927754,-97.247227
67.913182,-97.269655
67.888673,-97.288127
67.875954,-97.330555
67.874009,-97.369446
67.878173,-97.397782
67.894709,-97.4191
67.916091,-97.442218
68.010273,-97.648055
68.0186,-97.683064
68.007209,-97.704791
67.963609,-97.877782
67.949991,-98.0032
67.941927,-98.03
67.923736,-98.050136
67.891663,-98.060273
67.829163,-98.063891
67.8318,-98.086946
67.838873,-98.111246
67.878173,-98.182918
67.901927,-98.197773
67.924982,-98.219173
67.946363,-98.2514
67.962773,-98.283327
67.978591,-98.319736
67.9861,-98.340564
67.996373,-98.378055
68.008327,-98.405418
68.1461,-98.583546
68.185673,-98.479582
68.181645,-98.455146
68.164427,-98.430273
68.140263,-98.428118
68.106927,-98.437846
68.084436,-98.412636
68.079163,-98.386936
68.083182,-98.363327
68.098036,-98.345273
68.143673,-98.319591
68.172136,-98.329727
68.190263,-98.377491
68.196636,-98.408336
68.200818,-98.439709
68.203045,-98.469727
68.206791,-98.493191
68.228527,-98.535555
68.273882,-98.561109
68.293318,-98.607773
68.362,-98.710209
68.380954,-98.674027
68.379154,-98.637218
68.370945,-98.600273
68.356227,-98.576118
68.335127,-98.540555
68.329018,-98.5164
68.3586,-98.466464
68.388182,-98.497782
68.409427,-98.495
68.354709,-98.311882
68.334436,-98.289164
68.302345,-98.219727
68.301091,-98.193609
68.317763,-98.096664
68.334991,-98.0739
68.385309,-97.899982
68.384018,-97.856946
68.364845,-97.769455
68.367618,-97.745973
68.386645,-97.757791
68.402345,-97.775282
68.410682,-97.803746
68.415263,-97.877636
68.421791,-97.903191
68.501782,-98.010418
68.538182,-97.996936
68.541373,-97.844446
68.523036,-97.723891
68.516663,-97.692764
68.497763,-97.659618
68.455818,-97.647709
68.434709,-97.611664
68.417627,-97.530418
68.427345,-97.5032
68.446227,-97.514864
68.447891,-97.541527
68.445536,-97.581255
68.4561,-97.613818
68.4836,-97.597782
68.494709,-97.5732
68.501391,-97.544446
68.5018,-97.524036
68.495254,-97.385555
68.491091,-97.353609
68.474154,-97.282773
68.466663,-97.259173
68.389436,-97.160282
68.353318,-97.053327
68.300054,-97.065627
68.264636,-97.087991
68.2397,-96.939164
68.239982,-96.918755
68.260754,-96.810336
68.270263,-96.767773
68.279573,-96.684364
68.251663,-96.625273
68.273609,-96.553327
68.281936,-96.533064
68.305545,-96.470836
68.313791,-96.439918
68.313454,-96.407364
68.202063,-96.502918
68.184145,-96.525836
68.115536,-96.623046
68.078736,-96.696391
68.077627,-96.7398
68.071382,-96.778882
68.055263,-96.803055
68.035473,-96.809782
68.015545,-96.781109
68.009718,-96.722782
68.008609,-96.708346
68.0186,-96.6761
68.033327,-96.556655
68.030963,-96.534173
68.038882,-96.4664
68.053036,-96.450836
68.092209,-96.485546
68.092763,-96.510555
68.084673,-96.539473
68.119427,-96.510009
68.134718,-96.4825
68.144145,-96.463055
68.1561,-96.432218
68.1922,-96.310818
68.197754,-96.288327
68.221645,-96.171391
68.228591,-96.136127
68.254718,-95.980282
68.230818,-95.968336
68.179427,-96.043336
68.154536,-96.072682
68.131518,-96.040136
68.114627,-96.022009
68.002209,-96.083618
67.9236,-96.144164
67.823809,-96.213955
67.691263,-96.214964
67.691709,-96.175409
67.643054,-96.174709
67.624009,-96.188609
67.618863,-96.209873
67.621645,-96.238746
67.629009,-96.262091
67.610263,-96.329727
67.541363,-96.437773
67.503454,-96.464164
67.474563,-96.454864
67.478045,-96.363891
67.4447,-96.294155
67.420536,-96.216391
67.420536,-96.1911
67.436645,-96.158055
67.451791,-96.138473
67.466791,-96.110618
67.430954,-96.069873
67.3772,-96.124164
67.339291,-96.171936
67.323327,-96.2157
67.249082,-96.249509
67.214991,-96.122218
67.215954,-96.096936
67.278591,-95.921109
67.331936,-95.817509
67.372063,-95.748191
67.383191,-95.596255
67.378454,-95.571391
67.358736,-95.534382
67.310254,-95.5575
67.278318,-95.618055
67.270827,-95.638064
67.254163,-95.677491
67.244982,-95.696655
67.212773,-95.763064
67.1861,-95.8075
67.166582,-95.827155
67.163036,-95.796955
67.167754,-95.774718
67.176654,-95.742218
67.188309,-95.712218
67.198863,-95.6514
67.210536,-95.568891
67.212491,-95.544155
67.2086,-95.508473
67.193863,-95.435546
67.154709,-95.379436
67.022073,-95.327364
66.982618,-95.340282
66.961936,-95.354027
66.951936,-95.4164
66.941082,-95.534727
66.948863,-95.597782
66.970263,-95.614164
66.964709,-95.721118
66.959991,-95.743327
66.948027,-95.839173
66.945818,-95.8761
66.946636,-95.9025
66.954563,-95.932218
67.014091,-95.9884
67.043873,-95.961118
67.068118,-95.937982
67.067627,-95.963055
67.045818,-96.004455
67.0068,-96.047146
66.9706,-96.031109
66.950818,-96.110546
66.951936,-96.130964
66.9836,-96.240827
66.991091,-96.262509
67.006236,-96.284309
67.027909,-96.269727
67.047127,-96.263891
67.068327,-96.288055
67.084718,-96.377209
67.086236,-96.398055
67.064145,-96.455555
67.008327,-96.403882
66.950273,-96.273618
66.894718,-96.146391
66.881654,-96.128055
66.858873,-96.116727
66.835336,-96.109791
66.794436,-96.006673
66.787491,-95.980564
66.782209,-95.956118
66.775545,-95.912218
66.768873,-95.883618
66.761109,-95.862209
66.750545,-95.845
66.674145,-95.784727
66.645954,-95.778264
66.638045,-95.741382
66.662345,-95.651527
66.680818,-95.6286
66.729909,-95.659027
66.7372,-95.784727
66.842754,-95.993055
66.913491,-96.0891
66.936373,-96.066955
66.946918,-96.039582
66.950545,-96.000291
66.941363,-95.814436
66.933727,-95.777355
66.912973,-95.757918
66.9011,-95.731382
66.902209,-95.516664
66.904982,-95.493055
66.911654,-95.472227
66.9111,-95.389173
66.891382,-95.327091
66.895827,-95.296246
66.917209,-95.263336
66.977963,-95.224727
67.024991,-95.289446
67.084427,-95.345
67.1511,-95.349309
67.212773,-95.266109
67.282963,-95.168046
67.306363,-95.217227
67.319445,-95.279727
67.328609,-95.310546
67.3461,-95.334591
67.444136,-95.384173
67.501309,-95.337818
67.529291,-95.324718
67.5572,-95.346673
67.637209,-95.4664
67.643327,-95.492491
67.648318,-95.541673
67.704436,-95.693055
67.729491,-95.706391
67.759018,-95.676518
67.768736,-95.640836
67.787491,-95.5775
67.800809,-95.554582
67.815273,-95.5393
67.844845,-95.524036
67.872209,-95.527218
67.981091,-95.452227
68.027773,-95.416946
68.032482,-95.427218
68.059427,-95.470346
68.069445,-95.404173
68.074436,-95.3464
68.0654,-95.071873
68.053318,-95.049436
68.045127,-95.016255
68.034145,-94.867218
68.034145,-94.839718
68.040545,-94.788055
68.058791,-94.716527
68.080963,-94.695264
68.139709,-94.605
68.221373,-94.3725
68.2729,-94.198673
68.305818,-94.199436
68.325827,-94.209727
68.364773,-94.2084
68.420536,-94.113882
68.460818,-94.000291
68.470263,-93.960836
68.475118,-93.929718
68.475954,-93.884718
68.488036,-93.811391
68.522073,-93.659027
68.544145,-93.619155
68.586382,-93.553327
68.611645,-93.559718
68.624418,-93.621936
68.626645,-93.650282
68.657209,-93.705273
68.750545,-93.696246
68.780545,-93.639446
68.839354,-93.569236
68.961518,-93.638336
68.972218,-93.666946
68.974991,-93.731382
68.9747,-93.925555
68.916373,-94.035
68.896518,-94.062364
68.845545,-94.075427
68.834718,-94.027646
68.855254,-93.933882
68.885545,-93.8384
68.886173,-93.816873
68.825,-93.934155
68.758882,-94.093327
68.747754,-94.159727
68.729154,-94.385555
68.728863,-94.490827
68.761382,-94.625
68.819445,-94.608891
68.8436,-94.586109
68.857482,-94.560418
68.8868,-94.546664
68.893054,-94.5575
68.900409,-94.580555
68.961863,-94.5991
68.973873,-94.553327
69.003054,-94.373891
69.027773,-94.224164
69.0547,-94.157227
69.135818,-94.072646
69.131927,-94.137509
69.120254,-94.220836
69.119982,-94.241673
69.1529,-94.322982
69.298382,-94.307209
69.316373,-94.287918
69.326663,-94.259173
69.342482,-94.166655
69.3586,-94.034173
69.362763,-93.955273
69.399991,-93.736664
69.432482,-93.626936
69.4422,-93.568746
69.431782,-93.533264
69.345263,-93.685691
69.322491,-93.75
69.265545,-93.828609
69.169636,-93.848746
69.251663,-93.634736
69.320263,-93.462082
69.373927,-93.367573
69.357345,-93.4666
69.349291,-93.505
69.375818,-93.562773
69.410536,-93.538055
69.423591,-93.521527
69.431227,-93.495982
69.477909,-93.440409
69.502773,-93.487782
69.513045,-93.509736
69.522209,-93.536664
69.528045,-93.587218
69.527209,-93.621936
69.522218,-93.683882
69.5161,-93.709727
69.488873,-93.808882
69.451663,-93.869718
69.439145,-94.045273
69.440263,-94.279173
69.444836,-94.306391
69.459154,-94.343891
69.5186,-94.451673
69.556363,-94.5025
69.637209,-94.591946
69.683045,-94.629436
69.677473,-94.670273
69.671645,-94.712782
69.658354,-94.755718
69.628309,-94.742218
69.605818,-94.730282
69.583054,-94.769727
69.572218,-94.8011
69.566509,-94.825564
69.566236,-94.854718
69.584427,-94.951946
69.603045,-95.010555
69.620254,-95.007636
69.616382,-95.078609
69.630536,-95.168609
69.678863,-95.396118
69.684018,-95.4157
69.726927,-95.545
69.780273,-95.648055
69.789145,-95.726873
69.774991,-95.757927
69.772218,-95.863327
69.779991,-95.968191
69.809154,-96.028055
69.841936,-96.074446
69.871373,-96.085009
69.911373,-96.085009
69.950254,-96.106946
69.965127,-96.186382
69.960618,-96.211455
69.958182,-96.240973
69.967073,-96.265009
70.027482,-96.381382
70.039982,-96.4025
70.075545,-96.459446
70.104991,-96.504727
70.126918,-96.528482
70.191927,-96.556109
70.229427,-96.570282
70.259845,-96.569455
70.314636,-96.556318
70.344145,-96.535
70.522491,-96.294727
70.562191,-96.232773
70.587627,-96.074309
70.5795,-96.041246
70.559709,-95.995273
70.546373,-95.929164
70.534182,-95.8002
70.553318,-95.855836
70.560809,-95.922918
70.568882,-95.964446
70.579991,-96.000564
70.605891,-96.054927
70.645,-96.051946
70.6797,-95.9525
70.706936,-95.848346
70.709709,-95.816664
70.707763,-95.901946
70.7011,-95.932773
70.6561,-96.115555
70.635182,-96.148891
70.617763,-96.158955
70.621645,-96.202791
70.676854,-96.383046
70.696509,-96.405555
70.720682,-96.419027
70.739563,-96.440691
70.763318,-96.536946
70.777482,-96.580564
70.791236,-96.607909
70.812763,-96.614309
70.858463,-96.596809
70.880536,-96.574864
70.904982,-96.545273
70.926518,-96.5275
70.952763,-96.511946
70.996936,-96.503064
71.041791,-96.488755
71.044982,-96.450291
71.056091,-96.410555
71.092754,-96.371727
71.116518,-96.413609
71.094218,-96.414027
71.080418,-96.430973
71.082909,-96.469036
71.097218,-96.505573
71.116509,-96.545273
71.133663,-96.555618
71.165263,-96.467227
71.195563,-96.457991
71.2555,-96.4622
71.278873,-96.500418
71.326382,-96.278064
71.353863,-96.245
71.375809,-96.218336
71.389982,-96.193327
71.399991,-96.168336
71.409718,-96.134173
71.4179,-96.037091
71.400545,-95.926391
71.390827,-95.893891
71.375736,-95.879636
71.354982,-95.859164
71.343045,-95.83
71.328045,-95.792218
71.287491,-95.673046
71.285536,-95.658891
71.2904,-95.543191
71.371782,-95.453336
71.487763,-95.547773
71.503873,-95.78
71.515827,-95.832782
71.550118,-95.939855
71.606227,-95.900418
71.618873,-95.870555
71.621918,-95.812209
71.624145,-95.744718
71.646382,-95.678882
71.7036,-95.539718
71.7186,-95.399736
71.7211,-95.301618
71.760054,-95.288191
71.824582,-95.233191
71.841373,-95.073055
71.844709,-94.890291
71.842209,-94.847636
71.833327,-94.795273
71.823873,-94.734791
71.845263,-94.653882
71.863036,-94.613682
71.861927,-94.655836
71.848036,-94.706118
71.838463,-94.750009
71.840127,-94.779173
71.847491,-94.826109
71.849427,-94.853609
71.850263,-94.903882
71.850682,-95.110827
71.845827,-95.157227
71.842418,-95.183255
71.843045,-95.213336
71.851509,-95.235973
71.863727,-95.254173
71.895536,-95.255009
71.944145,-95.216109
71.975818,-94.971936
71.991927,-94.741109
71.993591,-94.698046
71.994982,-94.661664
71.996936,-94.571673
71.994427,-94.530291
71.985682,-94.493327
71.933654,-94.390764
71.848318,-94.466391
71.847763,-94.506673
71.850682,-94.530282
71.848463,-94.568473
71.818327,-94.644164
71.747763,-94.606109
71.747491,-94.562646
71.759718,-94.5375
71.780263,-94.524173
71.821382,-94.492009
71.814418,-94.392227
71.798445,-94.360891
71.717754,-94.39
71.662345,-94.417155
71.675263,-94.368882
71.739354,-94.2623
71.776245,-94.235409
71.790682,-94.197636
71.786509,-94.030282
71.778045,-94.011536
71.758191,-94.000136
71.745818,-93.9725
71.743591,-93.942491
71.744982,-93.909727
71.750691,-93.879718
71.763318,-93.850282
71.773182,-93.824864
71.774845,-93.793191
71.767773,-93.734309
71.758191,-93.709446
71.712063,-93.697346
71.689418,-93.737782
71.6797,-93.764727
71.6486,-93.809582
71.581936,-93.658336
71.5686,-93.618055
71.561373,-93.589446
71.544709,-93.513064
71.540963,-93.485973
71.532482,-93.420273
71.4736,-93.230836
71.464291,-93.207791
71.431436,-93.187291
71.410536,-93.190136
71.371927,-93.135691
71.367482,-93.101946
71.369427,-93.062773
71.366091,-93.037227
71.346854,-92.983536
71.279709,-92.940273
71.247482,-92.936109
71.215809,-92.929646
71.151382,-92.854446
71.133736,-92.865964
71.070254,-92.889309
70.912491,-92.906955
70.871373,-93.038509
70.825545,-92.9825
70.817491,-92.958618
70.810673,-92.919864
70.805818,-92.813046
70.7736,-92.682636
70.711727,-92.641046
70.683591,-92.621936
70.685809,-92.592773
70.664563,-92.424309
70.608454,-92.203609
70.583427,-92.164791
70.571109,-92.196109
70.572073,-92.238191
70.549982,-92.265018
70.494291,-92.244027
70.469573,-92.113327
70.390827,-91.996946
70.355818,-91.987782
70.3186,-91.993882
70.2897,-91.985546
70.258882,-91.950282
70.296373,-91.920273
70.342654,-91.897327
70.360818,-91.860273
70.357763,-91.733464
70.342345,-91.700136
70.231654,-91.636127
70.200545,-91.565282
70.179154,-91.524173
70.1563,-91.513482
70.141654,-91.535836
70.1375,-91.578064
70.119982,-91.916655
70.118454,-91.962782
70.121373,-92.003891
70.125263,-92.028755
70.134563,-92.053464
70.2122,-92.234436
70.208882,-92.268336
70.150545,-92.393064
70.073327,-92.441255
70.090127,-92.276809
70.088318,-92.177491
70.084991,-92.129991
70.079709,-92.087509
70.066373,-92.0264
70.056227,-91.989164
70.018045,-91.943182
69.956373,-92.114436
69.946636,-92.1489
69.920536,-92.203891
69.847763,-92.369446
69.780545,-92.543336
69.761109,-92.658618
69.714291,-92.776946
69.712627,-92.558473
69.707345,-92.535136
69.673873,-92.709727
69.6718,-92.736346
69.676091,-92.777218
69.682618,-92.864718
69.676991,-92.918882
69.665545,-92.897509
69.655818,-92.831809
69.656373,-92.694446
69.672882,-92.629473
69.687482,-92.5625
69.693173,-92.515291
69.694136,-92.340836
69.665818,-92.305827
69.645536,-92.205273
69.621227,-92.092846
69.612345,-92.128473
69.630263,-92.243609
69.639982,-92.292782
69.554982,-92.124709
69.544709,-92.084164
69.517763,-91.938327
69.504154,-91.802291
69.661227,-91.488818
69.658873,-91.450836
69.655545,-91.418882
69.652773,-91.314164
69.653318,-91.221118
69.654563,-91.195409
69.630891,-91.097355
69.552763,-91.334446
69.545536,-91.360827
69.541791,-91.388336
69.5397,-91.460555
69.535673,-91.504582
69.517309,-91.562427
69.522218,-91.402218
69.536936,-91.327646
69.560818,-91.185964
69.541645,-91.155418
69.522563,-91.139309
69.509845,-91.108473
69.511382,-90.969727
69.484982,-90.83
69.4938,-90.755073
69.539427,-90.707364
69.534427,-90.651109
69.513882,-90.536664
69.504163,-90.493327
69.4897,-90.436664
69.448109,-90.3134
69.430954,-90.351246
69.429982,-90.403891
69.444827,-90.433464
69.449436,-90.456946
69.440809,-90.493327
69.422482,-90.555555
69.452209,-90.617909
69.451163,-90.702564
69.4297,-90.636946
69.4147,-90.5884
69.388736,-90.703473
69.382754,-90.741382
69.362763,-90.790282
69.339009,-90.811936
69.290545,-90.811946
69.255136,-90.810064
69.246373,-90.903882
69.246927,-90.926109
69.266936,-91.081118
69.290263,-91.214718
69.311918,-91.296391
69.330127,-91.350555
69.349491,-91.433746
69.304427,-91.335282
69.241927,-91.130555
69.218318,-91.031391
69.160809,-90.918882
69.150818,-90.895009
69.133609,-90.815
69.077,-90.657082
69.054982,-90.665
68.928863,-90.583891
68.909854,-90.536946
68.890545,-90.474446
68.874418,-90.436391
68.840818,-90.419446
68.775054,-90.453536
68.768809,-90.492355
68.742554,-90.522709
68.724991,-90.506955
68.706791,-90.479727
68.530818,-90.474446
68.490327,-90.516818
68.4747,-90.557773
68.465545,-90.584727
68.449573,-90.6044
68.4236,-90.56
68.414427,-90.5239
68.403873,-90.466946
68.384154,-90.361936
68.372409,-90.321109
68.365263,-90.343891
68.345263,-90.367491
68.235818,-90.2632
68.230273,-90.232773
68.231091,-90.207227
68.235809,-90.178609
68.243863,-90.144455
68.2554,-90.123191
68.3522,-90.038609
68.3961,-89.985273
68.467209,-89.912218
68.5454,-89.902364
68.558591,-89.923891
68.602618,-89.949373
68.652482,-89.894727
68.711236,-89.806109
68.708045,-89.784864
68.683873,-89.757782
68.699145,-89.729173
68.763882,-89.693327
68.816227,-89.686727
68.846936,-89.714718
68.887209,-89.736527
68.948109,-89.755636
69.010409,-89.711946
69.024009,-89.6925
69.038318,-89.666109
69.048327,-89.644164
69.0686,-89.582782
69.077209,-89.560818
69.090609,-89.529355
69.113036,-89.486246
69.133609,-89.458618
69.183309,-89.399373
69.210327,-89.393964
69.2493,-89.314446
69.259991,-89.258618
69.266663,-89.220555
69.273318,-89.174164
69.275409,-89.124309
69.271927,-89.090564
69.263182,-89.044018
69.251391,-88.999436
69.241363,-88.968891
69.2188,-88.937182
69.145409,-88.864855
69.100963,-88.7775
69.042754,-88.623891
68.998873,-88.480282
68.992754,-88.457227
68.982754,-88.406109
68.934982,-88.270846
68.909145,-88.203191
68.860536,-88.115827
68.841373,-88.082227
68.8186,-88.045273
68.763318,-87.968055
68.731654,-87.947773
68.673036,-87.921664
68.651927,-87.917073
68.625954,-87.93
68.608036,-87.945127
68.568318,-87.929027
68.492763,-87.8825
68.426645,-87.8341
68.395545,-87.792355
68.334427,-87.792218
68.311918,-87.800555
68.245945,-87.847082
68.197209,-87.935273
68.242754,-88.106655
68.365536,-88.221936
68.288736,-88.389164
68.271654,-88.401536
68.245527,-88.380827
68.233873,-88.361936
68.219427,-88.337636
68.1088,-88.279518
68.081245,-88.323618
68.067763,-88.339718
68.0372,-88.347782
68.028463,-88.374027
67.962827,-88.371246
67.817218,-88.285282
67.798318,-88.272782
67.677891,-88.155827
67.659991,-88.132227
67.642491,-88.095836
67.634718,-88.0661
67.622754,-88.009173
67.615818,-87.98
67.609563,-87.960564
67.568054,-87.881382
67.531654,-87.834309
67.505263,-87.789173
67.408182,-87.614718
67.395263,-87.585009
67.378863,-87.536946
67.344145,-87.460827
67.253527,-87.359164
67.206791,-87.434864
67.194136,-87.486664
67.180191,-87.506673
67.114627,-87.510418
67.162763,-87.322782
67.216091,-87.240827
67.212773,-87.117764
67.219436,-87.069736
67.249073,-86.966946
67.282209,-87.0089
67.327209,-87.075564
67.346863,-87.087155
67.404982,-86.874436
67.421654,-86.798191
67.420682,-86.772227
67.388045,-86.709727
67.371082,-86.684646
67.358318,-86.647227
67.345127,-86.586109
67.350254,-86.529382
67.372754,-86.506118
67.474782,-86.473746
67.496936,-86.495
67.516936,-86.485
67.599563,-86.456182
67.612618,-86.484309
67.676645,-86.523336
67.697209,-86.508055
67.830554,-86.354855
67.869982,-86.286946
67.978045,-86.098055
68.002773,-86.035555
68.009373,-85.995555
68.051227,-85.895009
68.091936,-85.913964
68.1897,-85.888064
68.3193,-85.840973
68.411654,-85.712782
68.486373,-85.726946
68.5986,-85.733318
68.719018,-85.669446
68.739636,-85.636464
68.738727,-85.599027
68.7272,-85.563755
68.736927,-85.494446
68.750527,-85.469246
68.766663,-85.507782
68.778454,-85.552009
68.783873,-85.514173
68.777773,-85.458055
68.770827,-85.415009
68.759991,-85.366527
68.744709,-85.38
68.723873,-85.321391
68.717454,-85.219446
68.75,-85.148346
68.749709,-85.067509
68.746936,-84.912782
68.741373,-84.890973
68.733873,-84.794155
68.7422,-84.771391
68.768463,-84.757027
68.822554,-84.844236
68.8193,-84.906109
68.809418,-84.976946
68.808318,-85.003618
68.810809,-85.031682
68.828609,-85.137918
68.839154,-85.163055
68.859745,-85.184818
68.873027,-85.153064
68.870254,-85.125
68.859145,-85.046664
68.879973,-85.003764
68.928382,-85.005836
68.926227,-85.053327
68.928591,-85.088055
68.944945,-85.127464
68.958036,-85.087509
68.946873,-84.973782
68.938036,-84.914718
68.929563,-84.81
68.9504,-84.798527
68.963736,-84.829582
68.969018,-84.858473
68.971645,-84.906955
68.975536,-84.928746
69.0035,-84.9843
69.017773,-84.951109
69.012773,-84.8364
69.006945,-84.72
68.995045,-84.581746
69.014854,-84.5343
69.025818,-84.563609
69.0397,-84.745546
69.085818,-84.953891
69.113309,-85.108336
69.165182,-85.005036
69.176927,-85.064709
69.164154,-85.150564
69.1436,-85.176664
69.131509,-85.204027
69.128445,-85.230282
69.131936,-85.259036
69.150609,-85.312355
69.163882,-85.289718
69.178491,-85.230118
69.192609,-85.247782
69.193863,-85.337782
69.207773,-85.387918
69.274154,-85.475555
69.314418,-85.503064
69.401582,-85.502327
69.417073,-85.460418
69.413318,-85.424436
69.413463,-85.389727
69.442336,-85.343891
69.458736,-85.386518
69.460536,-85.431936
69.438591,-85.471118
69.4379,-85.496109
69.448182,-85.518055
69.471654,-85.5407
69.649709,-85.547364
69.768054,-85.514727
69.784718,-85.450291
69.788736,-85.416246
69.778036,-85.391809
69.754091,-85.404027
69.755818,-85.372909
69.772763,-85.3375
69.815263,-85.346809
69.823045,-85.369573
69.823609,-85.433609
69.822491,-85.4614
69.823045,-85.489991
69.823609,-85.518618
69.824709,-85.561391
69.844918,-85.5798
69.8597,-85.554991
69.849982,-85.369573
69.838045,-85.315555
69.825273,-85.274173
69.804691,-85.214236
69.790545,-85.170836
69.773318,-85.093891
69.770545,-85.071809
69.821163,-84.865546
69.857482,-84.574173
69.859418,-84.546391
69.8622,-84.476673
69.8611,-84.433609
69.857482,-84.375827
69.853454,-84.339173
69.822218,-84.169446
69.801927,-84.1177
69.783591,-84.097927
69.749709,-83.971936
69.743045,-83.941664
69.707763,-83.741246
69.7036,-83.705
69.692891,-83.596664
69.676373,-83.360546
69.6772,-83.339727
69.693863,-83.306382
69.700818,-83.287091
69.704991,-83.246118
69.694973,-83.180555
69.689145,-83.122773
69.679427,-83.015
69.688873,-82.826946
69.695818,-82.696655
69.672336,-82.539464
69.664063,-82.518418
69.659236,-82.492
69.655327,-82.457509
69.639982,-82.291673
69.637218,-82.259036
69.622209,-82.3075
69.619427,-82.334727
69.618863,-82.390291
69.626873,-82.480791
69.634709,-82.564791
69.623027,-82.653882
69.5686,-82.654727
69.564709,-82.606391
69.534991,-82.535282
69.497691,-82.488536
69.495254,-82.528882
69.509991,-82.742218
69.518873,-82.897509
69.521382,-82.939709
69.524154,-82.982227
69.533054,-83.067782
69.539982,-83.125546
69.543873,-83.154173
69.538591,-83.228055
69.514163,-83.082509
69.508045,-83.025282
69.5036,-82.954727
69.500273,-82.870273
69.500545,-82.849582
69.494136,-82.785282
69.479709,-82.684718
69.418873,-82.324173
69.413882,-82.295273
69.394091,-82.228891
69.249154,-82.290555
69.237491,-82.273055
69.2336,-82.251809
69.233318,-82.210418
69.241363,-82.054446
69.243863,-82.034446
69.254709,-81.991291
69.269436,-81.914718
69.264709,-81.707782
69.261791,-81.6868
69.251663,-81.650282
69.201382,-81.512218
69.208036,-81.4164
69.205963,-81.395282
69.194282,-81.353755
69.184982,-81.3357
69.120254,-81.299436
69.095263,-81.330836
68.992482,-81.570282
68.984145,-81.595836
68.949145,-81.716664
68.941363,-81.755573
68.932754,-81.809436
68.919145,-81.888064
68.914427,-81.914173
68.904436,-81.966109
68.895536,-82.005009
68.877136,-82.049791
68.874145,-82.003064
68.8797,-81.977218
68.907909,-81.826264
68.904845,-81.679718
68.900963,-81.656109
68.867345,-81.585009
68.875263,-81.431518
68.866654,-81.382764
68.857482,-81.354173
68.769909,-81.235827
68.641791,-81.259036
68.599154,-81.357773
68.541654,-81.560273
68.509427,-81.687209
68.4897,-81.798891
68.469709,-81.816391
68.457636,-81.8364
68.4222,-81.964446
68.4254,-82.004864
68.439282,-82.026118
68.459773,-82.035482
68.496791,-82.065418
68.505409,-82.084591
68.531663,-82.229446
68.5288,-82.261009
68.507073,-82.236118
68.488518,-82.177909
68.468518,-82.188955
68.456373,-82.221536
68.454436,-82.254182
68.467627,-82.388327
68.478591,-82.448882
68.485536,-82.476946
68.494427,-82.500291
68.518673,-82.546173
68.525273,-82.577646
68.517491,-82.608891
68.500954,-82.632509
68.453873,-82.491109
68.402209,-82.490555
68.347,-82.358955
68.3245,-82.357418
68.3168,-82.388609
68.3186,-82.422227
68.320827,-82.448609
68.321109,-82.475009
68.314218,-82.502718
68.299427,-82.483609
68.276654,-82.4261
68.267627,-82.393755
68.266245,-82.367355
68.283054,-82.311664
68.2897,-82.286946
68.279573,-82.264309
68.250545,-82.261536
68.230536,-82.274446
68.210545,-82.295
68.186509,-82.327436
68.162973,-82.343955
68.146654,-82.314436
68.133327,-82.272509
68.121918,-82.230836
68.114154,-82.1993
68.1129,-82.172782
68.125491,-82.145782
68.154982,-82.099164
68.1797,-82.080564
68.202209,-82.060282
68.2118,-82.0425
68.2154,-82.018336
68.204091,-81.989236
